Time,Year,Month,Day,Hour,Timezone,MW
2019-10-17 04:00:00+02:00,2019,10,17,4,+02:00,38550.0
2019-10-17 05:00:00+02:00,2019,10,17,5,+02:00,39900.0
2019-10-17 06:00:00+02:00,2019,10,17,6,+02:00,44300.0
2019-10-17 07:00:00+02:00,2019,10,17,7,+02:00,51150.0
2019-10-17 08:00:00+02:00,2019,10,17,8,+02:00,53500.0
2019-10-17 09:00:00+02:00,2019,10,17,9,+02:00,54300.0
2019-10-17 10:00:00+02:00,2019,10,17,10,+02:00,54550.0
2019-10-17 11:00:00+02:00,2019,10,17,11,+02:00,54700.0
2019-10-17 12:00:00+02:00,2019,10,17,12,+02:00,55050.0
2019-10-17 13:00:00+02:00,2019,10,17,13,+02:00,54800.0
2019-10-17 14:00:00+02:00,2019,10,17,14,+02:00,52700.0
2019-10-17 15:00:00+02:00,2019,10,17,15,+02:00,51400.0
2019-10-17 16:00:00+02:00,2019,10,17,16,+02:00,50100.0
2019-10-17 17:00:00+02:00,2019,10,17,17,+02:00,48900.0
2019-10-17 18:00:00+02:00,2019,10,17,18,+02:00,50450.0
2019-10-17 19:00:00+02:00,2019,10,17,19,+02:00,54750.0
2019-10-17 20:00:00+02:00,2019,10,17,20,+02:00,54050.0
2019-10-17 21:00:00+02:00,2019,10,17,21,+02:00,49850.0
2019-10-17 22:00:00+02:00,2019,10,17,22,+02:00,47650.0
2019-10-17 23:00:00+02:00,2019,10,17,23,+02:00,49900.0
2019-10-18 00:00:00+02:00,2019,10,18,0,+02:00,47050.0
2019-10-18 01:00:00+02:00,2019,10,18,1,+02:00,43850.0
2019-10-18 02:00:00+02:00,2019,10,18,2,+02:00,42450.0
2019-10-18 03:00:00+02:00,2019,10,18,3,+02:00,39800.0
2019-10-18 04:00:00+02:00,2019,10,18,4,+02:00,38900.0
2019-10-18 05:00:00+02:00,2019,10,18,5,+02:00,40250.0
2019-10-18 06:00:00+02:00,2019,10,18,6,+02:00,44750.0
2019-10-18 07:00:00+02:00,2019,10,18,7,+02:00,51550.0
2019-10-18 08:00:00+02:00,2019,10,18,8,+02:00,53850.0
2019-10-18 09:00:00+02:00,2019,10,18,9,+02:00,54650.0
2019-10-18 10:00:00+02:00,2019,10,18,10,+02:00,54900.0
2019-10-18 11:00:00+02:00,2019,10,18,11,+02:00,54950.0
2019-10-18 12:00:00+02:00,2019,10,18,12,+02:00,55050.0
2019-10-18 13:00:00+02:00,2019,10,18,13,+02:00,54850.0
2019-10-18 14:00:00+02:00,2019,10,18,14,+02:00,53000.0
2019-10-18 15:00:00+02:00,2019,10,18,15,+02:00,51050.0
2019-10-18 16:00:00+02:00,2019,10,18,16,+02:00,49350.0
2019-10-18 17:00:00+02:00,2019,10,18,17,+02:00,48300.0
2019-10-18 18:00:00+02:00,2019,10,18,18,+02:00,49950.0
2019-10-18 19:00:00+02:00,2019,10,18,19,+02:00,53750.0
2019-10-18 20:00:00+02:00,2019,10,18,20,+02:00,53550.0
2019-10-18 21:00:00+02:00,2019,10,18,21,+02:00,49550.0
2019-10-18 22:00:00+02:00,2019,10,18,22,+02:00,47650.0
2019-10-18 23:00:00+02:00,2019,10,18,23,+02:00,50000.0
2019-10-19 00:00:00+02:00,2019,10,19,0,+02:00,46500.0
2019-10-19 01:00:00+02:00,2019,10,19,1,+02:00,43050.0
2019-10-19 02:00:00+02:00,2019,10,19,2,+02:00,41350.0
2019-10-19 03:00:00+02:00,2019,10,19,3,+02:00,38200.0
2019-10-19 04:00:00+02:00,2019,10,19,4,+02:00,36450.0
2019-10-19 05:00:00+02:00,2019,10,19,5,+02:00,36700.0
2019-10-19 06:00:00+02:00,2019,10,19,6,+02:00,38350.0
2019-10-19 07:00:00+02:00,2019,10,19,7,+02:00,40850.0
2019-10-19 08:00:00+02:00,2019,10,19,8,+02:00,43050.0
2019-10-19 09:00:00+02:00,2019,10,19,9,+02:00,45300.0
2019-10-19 10:00:00+02:00,2019,10,19,10,+02:00,46600.0
2019-10-19 11:00:00+02:00,2019,10,19,11,+02:00,47100.0
2019-10-19 12:00:00+02:00,2019,10,19,12,+02:00,48300.0
2019-10-19 13:00:00+02:00,2019,10,19,13,+02:00,49000.0
2019-10-19 14:00:00+02:00,2019,10,19,14,+02:00,46500.0
2019-10-19 15:00:00+02:00,2019,10,19,15,+02:00,44450.0
2019-10-19 16:00:00+02:00,2019,10,19,16,+02:00,42950.0
2019-10-19 17:00:00+02:00,2019,10,19,17,+02:00,42500.0
2019-10-19 18:00:00+02:00,2019,10,19,18,+02:00,44300.0
2019-10-19 19:00:00+02:00,2019,10,19,19,+02:00,48300.0
2019-10-19 20:00:00+02:00,2019,10,19,20,+02:00,47550.0
2019-10-19 21:00:00+02:00,2019,10,19,21,+02:00,44700.0
2019-10-19 22:00:00+02:00,2019,10,19,22,+02:00,44100.0
2019-10-19 23:00:00+02:00,2019,10,19,23,+02:00,47550.0
2019-10-20 00:00:00+02:00,2019,10,20,0,+02:00,44850.0
2019-10-20 01:00:00+02:00,2019,10,20,1,+02:00,41500.0
2019-10-20 02:00:00+02:00,2019,10,20,2,+02:00,40250.0
2019-10-20 03:00:00+02:00,2019,10,20,3,+02:00,37250.0
2019-10-20 04:00:00+02:00,2019,10,20,4,+02:00,35700.0
2019-10-20 05:00:00+02:00,2019,10,20,5,+02:00,35450.0
2019-10-20 06:00:00+02:00,2019,10,20,6,+02:00,36350.0
2019-10-20 07:00:00+02:00,2019,10,20,7,+02:00,37850.0
2019-10-20 08:00:00+02:00,2019,10,20,8,+02:00,39100.0
2019-10-20 09:00:00+02:00,2019,10,20,9,+02:00,41400.0
2019-10-20 10:00:00+02:00,2019,10,20,10,+02:00,43900.0
2019-10-20 11:00:00+02:00,2019,10,20,11,+02:00,45500.0
2019-10-20 12:00:00+02:00,2019,10,20,12,+02:00,47450.0
2019-10-20 13:00:00+02:00,2019,10,20,13,+02:00,47100.0
2019-10-20 14:00:00+02:00,2019,10,20,14,+02:00,44000.0
2019-10-20 15:00:00+02:00,2019,10,20,15,+02:00,42050.0
2019-10-20 16:00:00+02:00,2019,10,20,16,+02:00,40800.0
2019-10-20 17:00:00+02:00,2019,10,20,17,+02:00,40600.0
2019-10-20 18:00:00+02:00,2019,10,20,18,+02:00,42900.0
2019-10-20 19:00:00+02:00,2019,10,20,19,+02:00,48300.0
2019-10-20 20:00:00+02:00,2019,10,20,20,+02:00,48350.0
2019-10-20 21:00:00+02:00,2019,10,20,21,+02:00,45850.0
2019-10-20 22:00:00+02:00,2019,10,20,22,+02:00,44600.0
2019-10-20 23:00:00+02:00,2019,10,20,23,+02:00,48100.0
2019-10-21 00:00:00+02:00,2019,10,21,0,+02:00,45700.0
2019-10-21 01:00:00+02:00,2019,10,21,1,+02:00,42500.0
2019-10-21 02:00:00+02:00,2019,10,21,2,+02:00,41500.0
2019-10-21 03:00:00+02:00,2019,10,21,3,+02:00,39000.0
2019-10-21 04:00:00+02:00,2019,10,21,4,+02:00,37900.0
2019-10-21 05:00:00+02:00,2019,10,21,5,+02:00,40100.0
2019-10-21 06:00:00+02:00,2019,10,21,6,+02:00,45200.0
2019-10-21 07:00:00+02:00,2019,10,21,7,+02:00,51900.0
2019-10-21 08:00:00+02:00,2019,10,21,8,+02:00,55650.0
2019-10-21 09:00:00+02:00,2019,10,21,9,+02:00,56700.0
2019-10-21 10:00:00+02:00,2019,10,21,10,+02:00,57350.0
2019-10-21 11:00:00+02:00,2019,10,21,11,+02:00,57950.0
2019-10-21 12:00:00+02:00,2019,10,21,12,+02:00,58400.0
2019-10-21 13:00:00+02:00,2019,10,21,13,+02:00,58100.0
2019-10-21 14:00:00+02:00,2019,10,21,14,+02:00,56350.0
2019-10-21 15:00:00+02:00,2019,10,21,15,+02:00,54250.0
2019-10-21 16:00:00+02:00,2019,10,21,16,+02:00,53000.0
2019-10-21 17:00:00+02:00,2019,10,21,17,+02:00,52150.0
2019-10-21 18:00:00+02:00,2019,10,21,18,+02:00,54100.0
2019-10-21 19:00:00+02:00,2019,10,21,19,+02:00,58850.0
2019-10-21 20:00:00+02:00,2019,10,21,20,+02:00,57250.0
2019-10-21 21:00:00+02:00,2019,10,21,21,+02:00,52800.0
2019-10-21 22:00:00+02:00,2019,10,21,22,+02:00,50850.0
2019-10-21 23:00:00+02:00,2019,10,21,23,+02:00,53500.0
2019-10-22 00:00:00+02:00,2019,10,22,0,+02:00,49750.0
2019-10-22 01:00:00+02:00,2019,10,22,1,+02:00,46350.0
2019-10-22 02:00:00+02:00,2019,10,22,2,+02:00,44650.0
2019-10-22 03:00:00+02:00,2019,10,22,3,+02:00,42150.0
2019-10-22 04:00:00+02:00,2019,10,22,4,+02:00,41050.0
2019-10-22 05:00:00+02:00,2019,10,22,5,+02:00,42550.0
2019-10-22 06:00:00+02:00,2019,10,22,6,+02:00,47050.0
2019-10-22 07:00:00+02:00,2019,10,22,7,+02:00,52900.0
2019-10-22 08:00:00+02:00,2019,10,22,8,+02:00,56500.0
2019-10-22 09:00:00+02:00,2019,10,22,9,+02:00,57600.0
2019-10-22 10:00:00+02:00,2019,10,22,10,+02:00,58200.0
2019-10-22 11:00:00+02:00,2019,10,22,11,+02:00,58450.0
2019-10-22 12:00:00+02:00,2019,10,22,12,+02:00,58700.0
2019-10-22 13:00:00+02:00,2019,10,22,13,+02:00,58350.0
2019-10-22 14:00:00+02:00,2019,10,22,14,+02:00,56600.0
2019-10-22 15:00:00+02:00,2019,10,22,15,+02:00,54600.0
2019-10-22 16:00:00+02:00,2019,10,22,16,+02:00,52600.0
2019-10-22 17:00:00+02:00,2019,10,22,17,+02:00,51800.0
2019-10-22 18:00:00+02:00,2019,10,22,18,+02:00,53750.0
2019-10-22 19:00:00+02:00,2019,10,22,19,+02:00,58800.0
2019-10-22 20:00:00+02:00,2019,10,22,20,+02:00,56700.0
2019-10-22 21:00:00+02:00,2019,10,22,21,+02:00,52400.0
2019-10-22 22:00:00+02:00,2019,10,22,22,+02:00,50600.0
2019-10-22 23:00:00+02:00,2019,10,22,23,+02:00,53450.0
2019-10-23 00:00:00+02:00,2019,10,23,0,+02:00,50150.0
2019-10-23 01:00:00+02:00,2019,10,23,1,+02:00,46700.0
2019-10-23 02:00:00+02:00,2019,10,23,2,+02:00,45750.0
2019-10-23 03:00:00+02:00,2019,10,23,3,+02:00,42800.0
2019-10-23 04:00:00+02:00,2019,10,23,4,+02:00,41250.0
2019-10-23 05:00:00+02:00,2019,10,23,5,+02:00,42550.0
2019-10-23 06:00:00+02:00,2019,10,23,6,+02:00,46800.0
2019-10-23 07:00:00+02:00,2019,10,23,7,+02:00,52150.0
2019-10-23 08:00:00+02:00,2019,10,23,8,+02:00,56450.0
2019-10-23 09:00:00+02:00,2019,10,23,9,+02:00,57150.0
2019-10-23 10:00:00+02:00,2019,10,23,10,+02:00,57450.0
2019-10-23 11:00:00+02:00,2019,10,23,11,+02:00,57550.0
2019-10-23 12:00:00+02:00,2019,10,23,12,+02:00,57700.0
2019-10-23 13:00:00+02:00,2019,10,23,13,+02:00,57200.0
2019-10-23 14:00:00+02:00,2019,10,23,14,+02:00,55000.0
2019-10-23 15:00:00+02:00,2019,10,23,15,+02:00,53100.0
2019-10-23 16:00:00+02:00,2019,10,23,16,+02:00,51400.0
2019-10-23 17:00:00+02:00,2019,10,23,17,+02:00,50600.0
2019-10-23 18:00:00+02:00,2019,10,23,18,+02:00,52400.0
2019-10-23 19:00:00+02:00,2019,10,23,19,+02:00,57250.0
2019-10-23 20:00:00+02:00,2019,10,23,20,+02:00,55150.0
2019-10-23 21:00:00+02:00,2019,10,23,21,+02:00,50750.0
2019-10-23 22:00:00+02:00,2019,10,23,22,+02:00,49100.0
2019-10-23 23:00:00+02:00,2019,10,23,23,+02:00,51550.0
2019-10-24 00:00:00+02:00,2019,10,24,0,+02:00,48750.0
2019-10-24 01:00:00+02:00,2019,10,24,1,+02:00,45150.0
2019-10-24 02:00:00+02:00,2019,10,24,2,+02:00,43950.0
2019-10-24 03:00:00+02:00,2019,10,24,3,+02:00,41100.0
2019-10-24 04:00:00+02:00,2019,10,24,4,+02:00,39950.0
2019-10-24 05:00:00+02:00,2019,10,24,5,+02:00,41150.0
2019-10-24 06:00:00+02:00,2019,10,24,6,+02:00,45400.0
2019-10-24 07:00:00+02:00,2019,10,24,7,+02:00,52300.0
2019-10-24 08:00:00+02:00,2019,10,24,8,+02:00,55350.0
2019-10-24 09:00:00+02:00,2019,10,24,9,+02:00,56050.0
2019-10-24 10:00:00+02:00,2019,10,24,10,+02:00,56400.0
2019-10-24 11:00:00+02:00,2019,10,24,11,+02:00,57050.0
2019-10-24 12:00:00+02:00,2019,10,24,12,+02:00,57600.0
2019-10-24 13:00:00+02:00,2019,10,24,13,+02:00,57350.0
2019-10-24 14:00:00+02:00,2019,10,24,14,+02:00,55450.0
2019-10-24 15:00:00+02:00,2019,10,24,15,+02:00,53800.0
2019-10-24 16:00:00+02:00,2019,10,24,16,+02:00,52500.0
2019-10-24 17:00:00+02:00,2019,10,24,17,+02:00,51300.0
2019-10-24 18:00:00+02:00,2019,10,24,18,+02:00,52850.0
2019-10-24 19:00:00+02:00,2019,10,24,19,+02:00,57600.0
2019-10-24 20:00:00+02:00,2019,10,24,20,+02:00,55700.0
2019-10-24 21:00:00+02:00,2019,10,24,21,+02:00,51550.0
2019-10-24 22:00:00+02:00,2019,10,24,22,+02:00,49650.0
2019-10-24 23:00:00+02:00,2019,10,24,23,+02:00,52300.0
2019-10-25 00:00:00+02:00,2019,10,25,0,+02:00,48800.0
2019-10-25 01:00:00+02:00,2019,10,25,1,+02:00,45450.0
2019-10-25 02:00:00+02:00,2019,10,25,2,+02:00,44250.0
2019-10-25 03:00:00+02:00,2019,10,25,3,+02:00,41450.0
2019-10-25 04:00:00+02:00,2019,10,25,4,+02:00,40400.0
2019-10-25 05:00:00+02:00,2019,10,25,5,+02:00,41700.0
2019-10-25 06:00:00+02:00,2019,10,25,6,+02:00,45800.0
2019-10-25 07:00:00+02:00,2019,10,25,7,+02:00,51800.0
2019-10-25 08:00:00+02:00,2019,10,25,8,+02:00,55200.0
2019-10-25 09:00:00+02:00,2019,10,25,9,+02:00,56050.0
2019-10-25 10:00:00+02:00,2019,10,25,10,+02:00,56250.0
2019-10-25 11:00:00+02:00,2019,10,25,11,+02:00,56150.0
2019-10-25 12:00:00+02:00,2019,10,25,12,+02:00,56400.0
2019-10-25 13:00:00+02:00,2019,10,25,13,+02:00,55800.0
2019-10-25 14:00:00+02:00,2019,10,25,14,+02:00,53800.0
2019-10-25 15:00:00+02:00,2019,10,25,15,+02:00,51550.0
2019-10-25 16:00:00+02:00,2019,10,25,16,+02:00,49850.0
2019-10-25 17:00:00+02:00,2019,10,25,17,+02:00,48800.0
2019-10-25 18:00:00+02:00,2019,10,25,18,+02:00,50250.0
2019-10-25 19:00:00+02:00,2019,10,25,19,+02:00,54850.0
2019-10-25 20:00:00+02:00,2019,10,25,20,+02:00,53300.0
2019-10-25 21:00:00+02:00,2019,10,25,21,+02:00,49600.0
2019-10-25 22:00:00+02:00,2019,10,25,22,+02:00,48150.0
2019-10-25 23:00:00+02:00,2019,10,25,23,+02:00,51050.0
2019-10-26 00:00:00+02:00,2019,10,26,0,+02:00,48150.0
2019-10-26 01:00:00+02:00,2019,10,26,1,+02:00,44750.0
2019-10-26 02:00:00+02:00,2019,10,26,2,+02:00,43350.0
2019-10-26 03:00:00+02:00,2019,10,26,3,+02:00,40150.0
2019-10-26 04:00:00+02:00,2019,10,26,4,+02:00,38450.0
2019-10-26 05:00:00+02:00,2019,10,26,5,+02:00,38350.0
2019-10-26 06:00:00+02:00,2019,10,26,6,+02:00,39750.0
2019-10-26 07:00:00+02:00,2019,10,26,7,+02:00,41750.0
2019-10-26 08:00:00+02:00,2019,10,26,8,+02:00,44100.0
2019-10-26 09:00:00+02:00,2019,10,26,9,+02:00,46150.0
2019-10-26 10:00:00+02:00,2019,10,26,10,+02:00,47350.0
2019-10-26 11:00:00+02:00,2019,10,26,11,+02:00,47500.0
2019-10-26 12:00:00+02:00,2019,10,26,12,+02:00,48050.0
2019-10-26 13:00:00+02:00,2019,10,26,13,+02:00,47950.0
2019-10-26 14:00:00+02:00,2019,10,26,14,+02:00,45050.0
2019-10-26 15:00:00+02:00,2019,10,26,15,+02:00,42850.0
2019-10-26 16:00:00+02:00,2019,10,26,16,+02:00,41250.0
2019-10-26 17:00:00+02:00,2019,10,26,17,+02:00,40550.0
2019-10-26 18:00:00+02:00,2019,10,26,18,+02:00,42450.0
2019-10-26 19:00:00+02:00,2019,10,26,19,+02:00,47650.0
2019-10-26 20:00:00+02:00,2019,10,26,20,+02:00,46850.0
2019-10-26 21:00:00+02:00,2019,10,26,21,+02:00,44200.0
2019-10-26 22:00:00+02:00,2019,10,26,22,+02:00,43600.0
2019-10-26 23:00:00+02:00,2019,10,26,23,+02:00,47100.0
2019-10-27 00:00:00+02:00,2019,10,27,0,+02:00,44900.0
2019-10-27 01:00:00+02:00,2019,10,27,1,+02:00,41650.0
2019-10-27 02:00:00+02:00,2019,10,27,2,+02:00,41300.0
2019-10-27 02:00:00+01:00,2019,10,27,2,+01:00,40700.0
2019-10-27 03:00:00+01:00,2019,10,27,3,+01:00,35900.0
2019-10-27 04:00:00+01:00,2019,10,27,4,+01:00,34750.0
2019-10-27 05:00:00+01:00,2019,10,27,5,+01:00,35300.0
2019-10-27 06:00:00+01:00,2019,10,27,6,+01:00,36900.0
2019-10-27 07:00:00+01:00,2019,10,27,7,+01:00,38300.0
2019-10-27 08:00:00+01:00,2019,10,27,8,+01:00,39900.0
2019-10-27 09:00:00+01:00,2019,10,27,9,+01:00,42650.0
2019-10-27 10:00:00+01:00,2019,10,27,10,+01:00,44250.0
2019-10-27 11:00:00+01:00,2019,10,27,11,+01:00,45050.0
2019-10-27 12:00:00+01:00,2019,10,27,12,+01:00,46550.0
2019-10-27 13:00:00+01:00,2019,10,27,13,+01:00,46350.0
2019-10-27 14:00:00+01:00,2019,10,27,14,+01:00,43250.0
2019-10-27 15:00:00+01:00,2019,10,27,15,+01:00,41100.0
2019-10-27 16:00:00+01:00,2019,10,27,16,+01:00,39900.0
2019-10-27 17:00:00+01:00,2019,10,27,17,+01:00,41300.0
2019-10-27 18:00:00+01:00,2019,10,27,18,+01:00,46950.0
2019-10-27 19:00:00+01:00,2019,10,27,19,+01:00,49750.0
2019-10-27 20:00:00+01:00,2019,10,27,20,+01:00,48450.0
2019-10-27 21:00:00+01:00,2019,10,27,21,+01:00,46400.0
2019-10-27 22:00:00+01:00,2019,10,27,22,+01:00,45750.0
2019-10-27 23:00:00+01:00,2019,10,27,23,+01:00,49250.0
2019-10-28 00:00:00+01:00,2019,10,28,0,+01:00,46650.0
2019-10-28 01:00:00+01:00,2019,10,28,1,+01:00,44150.0
2019-10-28 02:00:00+01:00,2019,10,28,2,+01:00,43300.0
2019-10-28 03:00:00+01:00,2019,10,28,3,+01:00,40600.0
2019-10-28 04:00:00+01:00,2019,10,28,4,+01:00,39400.0
2019-10-28 05:00:00+01:00,2019,10,28,5,+01:00,41450.0
2019-10-28 06:00:00+01:00,2019,10,28,6,+01:00,46000.0
2019-10-28 07:00:00+01:00,2019,10,28,7,+01:00,51300.0
2019-10-28 08:00:00+01:00,2019,10,28,8,+01:00,54500.0
2019-10-28 09:00:00+01:00,2019,10,28,9,+01:00,56850.0
2019-10-28 10:00:00+01:00,2019,10,28,10,+01:00,57550.0
2019-10-28 11:00:00+01:00,2019,10,28,11,+01:00,58050.0
2019-10-28 12:00:00+01:00,2019,10,28,12,+01:00,58400.0
2019-10-28 13:00:00+01:00,2019,10,28,13,+01:00,58100.0
2019-10-28 14:00:00+01:00,2019,10,28,14,+01:00,56550.0
2019-10-28 15:00:00+01:00,2019,10,28,15,+01:00,54800.0
2019-10-28 16:00:00+01:00,2019,10,28,16,+01:00,53650.0
2019-10-28 17:00:00+01:00,2019,10,28,17,+01:00,54100.0
2019-10-28 18:00:00+01:00,2019,10,28,18,+01:00,59350.0
2019-10-28 19:00:00+01:00,2019,10,28,19,+01:00,61800.0
2019-10-28 20:00:00+01:00,2019,10,28,20,+01:00,58050.0
2019-10-28 21:00:00+01:00,2019,10,28,21,+01:00,53800.0
2019-10-28 22:00:00+01:00,2019,10,28,22,+01:00,51900.0
2019-10-28 23:00:00+01:00,2019,10,28,23,+01:00,54600.0
2019-10-29 00:00:00+01:00,2019,10,29,0,+01:00,51500.0
2019-10-29 01:00:00+01:00,2019,10,29,1,+01:00,48150.0
2019-10-29 02:00:00+01:00,2019,10,29,2,+01:00,46900.0
2019-10-29 03:00:00+01:00,2019,10,29,3,+01:00,44100.0
2019-10-29 04:00:00+01:00,2019,10,29,4,+01:00,42750.0
2019-10-29 05:00:00+01:00,2019,10,29,5,+01:00,44300.0
2019-10-29 06:00:00+01:00,2019,10,29,6,+01:00,48550.0
2019-10-29 07:00:00+01:00,2019,10,29,7,+01:00,53600.0
2019-10-29 08:00:00+01:00,2019,10,29,8,+01:00,56450.0
2019-10-29 09:00:00+01:00,2019,10,29,9,+01:00,58600.0
2019-10-29 10:00:00+01:00,2019,10,29,10,+01:00,58850.0
2019-10-29 11:00:00+01:00,2019,10,29,11,+01:00,58900.0
2019-10-29 12:00:00+01:00,2019,10,29,12,+01:00,59100.0
2019-10-29 13:00:00+01:00,2019,10,29,13,+01:00,58850.0
2019-10-29 14:00:00+01:00,2019,10,29,14,+01:00,57650.0
2019-10-29 15:00:00+01:00,2019,10,29,15,+01:00,55700.0
2019-10-29 16:00:00+01:00,2019,10,29,16,+01:00,54700.0
2019-10-29 17:00:00+01:00,2019,10,29,17,+01:00,55200.0
2019-10-29 18:00:00+01:00,2019,10,29,18,+01:00,60450.0
2019-10-29 19:00:00+01:00,2019,10,29,19,+01:00,62650.0
2019-10-29 20:00:00+01:00,2019,10,29,20,+01:00,58800.0
2019-10-29 21:00:00+01:00,2019,10,29,21,+01:00,54500.0
2019-10-29 22:00:00+01:00,2019,10,29,22,+01:00,52550.0
2019-10-29 23:00:00+01:00,2019,10,29,23,+01:00,55400.0
2019-10-30 00:00:00+01:00,2019,10,30,0,+01:00,51750.0
2019-10-30 01:00:00+01:00,2019,10,30,1,+01:00,48300.0
2019-10-30 02:00:00+01:00,2019,10,30,2,+01:00,47150.0
2019-10-30 03:00:00+01:00,2019,10,30,3,+01:00,44250.0
2019-10-30 04:00:00+01:00,2019,10,30,4,+01:00,43000.0
2019-10-30 05:00:00+01:00,2019,10,30,5,+01:00,44750.0
2019-10-30 06:00:00+01:00,2019,10,30,6,+01:00,49050.0
2019-10-30 07:00:00+01:00,2019,10,30,7,+01:00,54100.0
2019-10-30 08:00:00+01:00,2019,10,30,8,+01:00,57250.0
2019-10-30 09:00:00+01:00,2019,10,30,9,+01:00,59200.0
2019-10-30 10:00:00+01:00,2019,10,30,10,+01:00,59650.0
2019-10-30 11:00:00+01:00,2019,10,30,11,+01:00,59750.0
2019-10-30 12:00:00+01:00,2019,10,30,12,+01:00,60000.0
2019-10-30 13:00:00+01:00,2019,10,30,13,+01:00,59650.0
2019-10-30 14:00:00+01:00,2019,10,30,14,+01:00,57650.0
2019-10-30 15:00:00+01:00,2019,10,30,15,+01:00,56000.0
2019-10-30 16:00:00+01:00,2019,10,30,16,+01:00,54950.0
2019-10-30 17:00:00+01:00,2019,10,30,17,+01:00,55300.0
2019-10-30 18:00:00+01:00,2019,10,30,18,+01:00,60250.0
2019-10-30 19:00:00+01:00,2019,10,30,19,+01:00,62400.0
2019-10-30 20:00:00+01:00,2019,10,30,20,+01:00,58500.0
2019-10-30 21:00:00+01:00,2019,10,30,21,+01:00,54550.0
2019-10-30 22:00:00+01:00,2019,10,30,22,+01:00,52700.0
2019-10-30 23:00:00+01:00,2019,10,30,23,+01:00,54900.0
2019-10-31 00:00:00+01:00,2019,10,31,0,+01:00,51700.0
2019-10-31 01:00:00+01:00,2019,10,31,1,+01:00,48400.0
2019-10-31 02:00:00+01:00,2019,10,31,2,+01:00,47150.0
2019-10-31 03:00:00+01:00,2019,10,31,3,+01:00,44400.0
2019-10-31 04:00:00+01:00,2019,10,31,4,+01:00,43300.0
2019-10-31 05:00:00+01:00,2019,10,31,5,+01:00,44900.0
2019-10-31 06:00:00+01:00,2019,10,31,6,+01:00,48950.0
2019-10-31 07:00:00+01:00,2019,10,31,7,+01:00,54400.0
2019-10-31 08:00:00+01:00,2019,10,31,8,+01:00,57550.0
2019-10-31 09:00:00+01:00,2019,10,31,9,+01:00,58900.0
2019-10-31 10:00:00+01:00,2019,10,31,10,+01:00,59200.0
2019-10-31 11:00:00+01:00,2019,10,31,11,+01:00,59600.0
2019-10-31 12:00:00+01:00,2019,10,31,12,+01:00,59950.0
2019-10-31 13:00:00+01:00,2019,10,31,13,+01:00,59600.0
2019-10-31 14:00:00+01:00,2019,10,31,14,+01:00,58250.0
2019-10-31 15:00:00+01:00,2019,10,31,15,+01:00,56400.0
2019-10-31 16:00:00+01:00,2019,10,31,16,+01:00,55050.0
2019-10-31 17:00:00+01:00,2019,10,31,17,+01:00,54650.0
2019-10-31 18:00:00+01:00,2019,10,31,18,+01:00,57350.0
2019-10-31 19:00:00+01:00,2019,10,31,19,+01:00,60900.0
2019-10-31 20:00:00+01:00,2019,10,31,20,+01:00,58000.0
2019-10-31 21:00:00+01:00,2019,10,31,21,+01:00,54000.0
2019-10-31 22:00:00+01:00,2019,10,31,22,+01:00,52400.0
2019-10-31 23:00:00+01:00,2019,10,31,23,+01:00,55250.0
2019-11-01 00:00:00+01:00,2019,11,1,0,+01:00,51350.0
2019-11-01 01:00:00+01:00,2019,11,1,1,+01:00,48100.0
2019-11-01 02:00:00+01:00,2019,11,1,2,+01:00,46450.0
2019-11-01 03:00:00+01:00,2019,11,1,3,+01:00,43150.0
2019-11-01 04:00:00+01:00,2019,11,1,4,+01:00,41200.0
2019-11-01 05:00:00+01:00,2019,11,1,5,+01:00,40900.0
2019-11-01 06:00:00+01:00,2019,11,1,6,+01:00,41500.0
2019-11-01 07:00:00+01:00,2019,11,1,7,+01:00,42500.0
2019-11-01 08:00:00+01:00,2019,11,1,8,+01:00,43300.0
2019-11-01 09:00:00+01:00,2019,11,1,9,+01:00,45750.0
2019-11-01 10:00:00+01:00,2019,11,1,10,+01:00,47700.0
2019-11-01 11:00:00+01:00,2019,11,1,11,+01:00,48350.0
2019-11-01 12:00:00+01:00,2019,11,1,12,+01:00,50350.0
2019-11-01 13:00:00+01:00,2019,11,1,13,+01:00,50250.0
2019-11-01 14:00:00+01:00,2019,11,1,14,+01:00,47050.0
2019-11-01 15:00:00+01:00,2019,11,1,15,+01:00,44750.0
2019-11-01 16:00:00+01:00,2019,11,1,16,+01:00,43350.0
2019-11-01 17:00:00+01:00,2019,11,1,17,+01:00,44700.0
2019-11-01 18:00:00+01:00,2019,11,1,18,+01:00,48800.0
2019-11-01 19:00:00+01:00,2019,11,1,19,+01:00,50700.0
2019-11-01 20:00:00+01:00,2019,11,1,20,+01:00,48600.0
2019-11-01 21:00:00+01:00,2019,11,1,21,+01:00,46150.0
2019-11-01 22:00:00+01:00,2019,11,1,22,+01:00,45650.0
2019-11-01 23:00:00+01:00,2019,11,1,23,+01:00,49100.0
2019-11-02 00:00:00+01:00,2019,11,2,0,+01:00,46800.0
2019-11-02 01:00:00+01:00,2019,11,2,1,+01:00,43800.0
2019-11-02 02:00:00+01:00,2019,11,2,2,+01:00,42700.0
2019-11-02 03:00:00+01:00,2019,11,2,3,+01:00,39450.0
2019-11-02 04:00:00+01:00,2019,11,2,4,+01:00,38200.0
2019-11-02 05:00:00+01:00,2019,11,2,5,+01:00,38500.0
2019-11-02 06:00:00+01:00,2019,11,2,6,+01:00,40200.0
